Unnamed: 0,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,LoyaltyID,Partner,Tenure,Monthly Charges,Churn,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Lat,Long,SeniorCitizen_Dependents,Tenure_Age_Ratio,AvgMonthlyGB_StreamServices,MonthlyCharge_TotalCharges_Ratio,AvgMonthlyGB_Tenure,Total_Services_Used,Streaming_Services_Count,Internet_Phone_Bundle,Tenure_in_Years,Digital_Payments,Traditional_Payments,Monthly_Charges_Scaled,Revenue_Cluster_Low,Revenue_Cluster_Medium,Revenue_Cluster_High,Refund_to_Charges_Ratio,Extra_Data_Usage_Cost_Proportion,Lifetime_Value_per_Month,Monthly_Charges_18.25-35.5,Monthly_Charges_35.51-70.35,Monthly_Charges_70.36-89.85,Monthly_Charges_89.86-118.75,Lifetime_Value_43-85.918,Lifetime_Value_85.919-137.263,Lifetime_Value_137.264-460.95,Lifetime_Value_460.951-5996
1464,1,0,21,1,0,1,0,0,854,92130,32.957195,-117.202542,1,1,56,1,19.16,1,1,48,0,1,0,0,1,1,1,0,1,98.25,5508.35,0.0,150,1072.96,6731.31,1,1,90,4886,319453,1,56,98.25,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.957195,-117.202542,0,2.6666666666666665,144,0.0178365572267557,2688,5,3,1,4.666666666666667,1,0,1179,0,0,1,0.0,0.0272313850790164,87,0,0,0,1,0,1,0,0
1893,1,0,29,1,0,0,0,0,829,92506,33.930931,-117.361788,0,0,31,1,31.14,1,1,52,1,0,1,1,0,0,0,0,0,65.25,1994.3,0.0,120,965.34,3079.6400000000003,1,1,68,4403,754517,0,31,65.25,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.930931,-117.361788,0,1.0689655172413792,0,0.0327182470039612,1612,4,0,1,2.5833333333333335,1,0,783,0,1,0,0.0,0.0601714887429173,142,0,1,0,0,0,0,1,0
1042,1,1,76,0,1,0,0,0,653,94559,38.232389,-122.324944,0,0,13,1,49.9,0,1,30,0,1,0,0,1,0,0,1,1,59.9,788.35,0.0,0,648.6999999999999,1437.05,5,0,58,5254,481381,0,13,59.9,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.232389,-122.324944,0,0.1710526315789473,30,0.0759814803069702,390,4,1,1,1.0833333333333333,1,0,718,0,1,0,0.0,0.0,404,0,1,0,0,0,0,1,0
5309,1,1,59,0,0,1,1,3,1028,94589,38.161321,-122.271588,1,6,40,1,11.5,1,1,22,1,1,0,1,1,1,1,1,1,110.1,4469.1,0.0,0,460.0,4929.1,3,0,39,2283,277171,1,40,110.1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38.161321,-122.271588,0,0.6779661016949152,66,0.0246358327179969,880,8,3,1,3.3333333333333335,1,0,1321,0,0,1,0.0,0.0,57,0,0,0,1,1,0,0,0
679,1,0,71,0,1,1,0,0,651,92562,33.548869,-117.334165,0,0,59,1,19.14,1,1,13,1,1,1,1,0,0,0,0,1,94.05,5483.9,0.0,30,1129.26,6643.16,3,0,30,5061,572534,1,59,94.05,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.548869,-117.334165,0,0.8309859154929577,0,0.017150203322453,767,5,0,1,4.916666666666667,1,0,1128,0,0,1,0.0,0.0054705592735097,85,0,0,0,1,1,0,0,0
4416,1,0,41,0,0,1,1,3,468,95451,38.93496,-122.792243,1,7,50,1,47.48,0,1,27,0,0,1,1,1,1,1,1,0,103.05,5153.5,0.0,0,2374.0,7527.5,4,0,72,5905,972502,1,50,103.05,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38.93496,-122.792243,0,1.2195121951219512,81,0.0199961191423304,1350,7,3,1,4.166666666666667,1,0,1236,0,0,1,0.0,0.0,118,0,0,0,1,0,1,0,0
1855,1,0,53,0,0,1,1,3,157,92009,33.098018,-117.258203,0,0,2,0,0.0,0,1,52,0,0,0,0,0,0,0,1,1,24.4,36.55,0.0,0,0.0,36.55,3,1,91,2635,892190,1,2,24.4,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.098018,-117.258203,0,0.0377358490566037,0,0.667578659370725,104,2,0,0,0.1666666666666666,1,0,292,1,0,0,0.0,0.0,1317,1,0,0,0,0,0,0,1
3288,1,0,56,0,0,0,0,0,58,95303,37.4695,-120.672724,0,0,46,1,46.83,1,1,2,1,0,1,0,1,1,1,1,0,79.2,3593.8,0.0,0,2154.18,5747.98,4,0,63,2007,323082,0,46,79.2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.4695,-120.672724,0,0.8214285714285714,6,0.0220379542545495,92,7,3,1,3.8333333333333335,0,1,950,0,1,0,0.0,0.0,43,0,0,1,0,1,0,0,0
2821,1,0,45,0,0,0,1,3,177,92321,34.255203,-117.175654,0,0,18,1,42.45,1,1,28,1,0,0,0,0,1,1,1,0,64.8,1166.7,0.0,0,764.1,1930.8,4,0,37,2466,765884,0,18,64.8,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.255203,-117.175654,0,0.4,56,0.0555412702494214,504,5,2,1,1.5,1,0,777,0,1,0,0.0,0.0,137,0,1,0,0,0,1,0,0
6545,1,0,59,0,0,0,0,0,316,92028,33.362575,-117.299644,0,0,35,0,0.0,0,1,12,0,0,1,1,0,0,0,0,1,33.45,1175.85,0.0,30,0.0,1205.85,5,0,66,2553,242844,0,35,33.45,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.362575,-117.299644,0,0.5932203389830508,0,0.0284475060594463,420,3,0,0,2.9166666666666665,1,0,401,0,1,0,0.0,0.0255134583492792,72,1,0,0,0,1,0,0,0
1815,1,1,47,0,0,0,1,2,119,90621,33.874224,-117.993368,0,0,1,1,11.86,0,1,13,1,0,0,0,0,0,0,1,0,50.6,50.6,0.0,0,11.86,62.46,1,1,82,3677,131001,0,1,50.6,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,33.874224,-117.993368,0,0.0212765957446808,0,1.0,13,3,0,1,0.0833333333333333,1,0,607,1,0,0,0.0,0.0,3677,0,1,0,0,0,0,0,1
1431,1,1,28,1,0,0,0,0,840,95815,38.608405,-121.449942,0,0,4,1,42.33,1,1,76,0,0,0,1,0,0,1,1,0,80.8,332.45,0.0,0,169.32,501.77,2,1,72,5436,795283,0,4,80.8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38.608405,-121.449942,0,0.1428571428571428,76,0.2430440667769589,304,4,1,1,0.3333333333333333,1,0,969,1,0,0,0.0,0.0,1359,0,0,1,0,0,0,0,1
1434,1,1,30,0,0,0,0,0,840,95828,38.486938,-121.395805,0,0,5,1,36.52,1,1,27,0,1,1,0,0,0,0,1,1,85.3,424.15,0.0,0,182.6,606.75,1,1,81,2264,374936,0,5,85.3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38.486938,-121.395805,0,0.1666666666666666,0,0.2011080985500412,135,4,0,1,0.4166666666666667,1,0,1023,0,1,0,0.0,0.0,452,0,0,1,0,0,0,1,0
2566,1,0,64,0,0,1,0,0,554,90058,34.001617,-118.222274,1,7,69,1,39.88,1,1,17,1,0,1,1,0,0,0,0,1,64.15,4254.1,0.0,40,2751.7200000000003,7045.820000000001,3,0,62,5128,988482,1,69,64.15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.001617,-118.222274,0,1.078125,0,0.01507957029689,1173,5,0,1,5.75,1,0,769,0,0,1,0.0,0.0094026938717942,74,0,1,0,0,1,0,0,0
1567,1,1,41,0,0,1,0,0,32,92308,34.424926,-117.184503,1,1,17,1,16.61,0,1,3,0,0,0,0,1,0,0,1,0,80.85,1400.85,0.0,0,282.37,1683.2199999999998,1,1,77,5174,358589,1,17,80.85,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.424926,-117.184503,0,0.4146341463414634,3,0.0577149587750294,51,3,1,1,1.4166666666666667,1,0,970,0,1,0,0.0,0.0,304,0,0,1,0,0,0,1,0
2135,1,0,48,0,0,0,0,0,1000,90290,34.115192,-118.61017,0,0,1,1,43.52,0,0,0,0,0,0,0,0,0,0,0,1,20.2,20.2,0.0,0,43.52,63.72,2,1,91,3061,668609,0,1,20.2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,34.115192,-118.61017,0,0.0208333333333333,0,1.0,0,2,0,0,0.0833333333333333,1,0,242,1,0,0,0.0,0.0,3061,1,0,0,0,0,0,0,1
307,1,1,71,0,1,1,0,0,760,95666,38.546999,-120.271114,1,1,24,1,2.05,1,1,22,1,0,0,0,0,0,0,1,1,78.85,1772.25,0.0,0,49.2,1821.45,1,1,65,3079,792394,1,24,78.85,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.546999,-120.271114,0,0.3380281690140845,0,0.0444914656510086,528,4,0,1,2.0,1,0,946,0,1,0,0.0,0.0,128,0,0,1,0,0,1,0,0
1045,1,0,69,0,1,0,0,0,1028,94591,38.105733,-122.186338,0,0,62,1,19.52,1,1,3,0,0,0,0,1,0,0,1,0,84.45,4959.15,0.0,0,1210.24,6169.389999999999,4,0,60,4166,418870,0,62,84.45,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.105733,-122.186338,0,0.8985507246376812,3,0.0170291279755603,186,3,1,1,5.166666666666667,1,0,1013,0,0,1,0.0,0.0,67,0,0,1,0,1,0,0,0
1222,1,1,49,0,0,0,0,0,316,92028,33.362575,-117.299644,0,0,12,1,11.12,0,1,14,0,0,0,0,0,0,0,1,1,45.4,518.9,0.0,0,133.44,652.3399999999999,3,1,68,2887,223741,0,12,45.4,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.362575,-117.299644,0,0.2448979591836734,0,0.0874927731740219,168,3,0,1,1.0,1,0,544,0,1,0,0.0,0.0,240,0,1,0,0,0,0,1,0
3462,1,1,45,0,0,0,0,0,840,95816,38.574856,-121.46504,0,0,23,1,35.32,0,0,0,0,0,0,0,0,0,0,0,0,20.85,473.9,0.0,0,812.36,1286.26,5,0,53,4263,283336,0,23,20.85,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38.574856,-121.46504,0,0.5111111111111111,0,0.0439966237602869,0,1,0,0,1.9166666666666667,1,0,250,0,1,0,0.0,0.0,185,1,0,0,0,0,0,1,0
3705,1,0,54,0,0,1,1,2,734,91105,34.13946,-118.166649,1,10,45,0,0.0,0,1,18,1,0,0,0,1,1,1,1,1,50.9,2333.85,0.0,0,0.0,2333.85,3,0,64,3937,639693,1,45,50.9,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.13946,-118.166649,0,0.8333333333333334,54,0.0218094564774942,810,6,3,0,3.75,1,0,610,0,1,0,0.0,0.0,87,0,1,0,0,0,1,0,0
6404,1,0,64,0,0,0,0,0,556,95033,37.160194,-121.945611,0,0,9,1,48.38,0,1,8,0,0,1,0,0,1,1,0,1,85.3,781.4,0.0,10,435.42,1226.82,5,0,28,5850,830121,0,9,85.3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.160194,-121.945611,0,0.140625,16,0.1091630406961863,72,5,2,1,0.75,1,0,1023,0,1,0,0.0,0.0127975428717686,650,0,0,1,0,0,0,0,1
1886,1,1,60,0,0,1,0,0,424,92347,34.983808,-117.239306,1,3,4,1,32.43,0,1,13,0,0,0,0,1,0,0,1,1,80.35,307.4,0.0,0,129.72,437.12,1,1,65,4167,532513,1,4,80.35,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,34.983808,-117.239306,0,0.0666666666666666,13,0.2613858165256994,52,4,1,1,0.3333333333333333,1,0,964,1,0,0,0.0,0.0,1041,0,0,1,0,0,0,0,1
4454,1,1,60,0,0,0,0,0,570,95552,40.390301,-123.412327,0,0,24,1,9.53,0,1,24,0,1,1,1,0,0,0,1,1,85.95,2107.15,0.0,0,228.71999999999997,2335.87,3,0,52,5421,792094,0,24,85.95,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.390301,-123.412327,0,0.4,0,0.0407896922383313,576,5,0,1,2.0,1,0,1031,0,1,0,0.0,0.0,225,0,0,1,0,0,0,1,0
5237,1,0,42,0,0,1,0,0,648,94041,37.388349,-122.075299,1,2,71,1,24.71,1,0,0,0,0,0,0,0,0,0,0,1,25.95,1801.9,0.0,0,1754.41,3556.3100000000004,5,0,23,5072,241069,1,71,25.95,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.388349,-122.075299,0,1.6904761904761905,0,0.0144014651201509,0,2,0,0,5.916666666666667,1,0,311,0,1,0,0.0,0.0,71,1,0,0,0,1,0,0,0
2080,1,1,56,0,0,0,0,0,840,95828,38.486938,-121.395805,0,0,2,1,6.47,0,1,21,0,0,0,0,0,0,0,1,1,45.15,98.5,0.0,0,12.94,111.44,2,1,81,2699,943590,0,2,45.15,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.486938,-121.395805,0,0.0357142857142857,0,0.4583756345177665,42,3,0,1,0.1666666666666666,1,0,541,1,0,0,0.0,0.0,1349,0,1,0,0,0,0,0,1
3592,1,1,29,1,0,1,0,0,554,90003,33.964131,-118.272783,1,9,1,1,43.57,0,0,0,0,0,0,0,0,0,0,0,0,18.8,18.8,0.0,0,43.57,62.370000000000005,3,0,51,5160,427739,1,1,18.8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33.964131,-118.272783,0,0.0344827586206896,0,1.0,0,1,0,0,0.0833333333333333,0,1,225,1,0,0,0.0,0.0,5160,1,0,0,0,0,0,0,1
2302,1,0,41,0,0,0,0,0,857,94117,37.770533,-122.445121,0,0,10,1,45.21,1,1,3,0,0,1,0,1,1,1,1,1,100.6,1060.2,0.0,0,452.1,1512.3000000000002,1,1,77,4001,388219,0,10,100.6,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.770533,-122.445121,0,0.2439024390243902,9,0.094887757026976,30,7,3,1,0.8333333333333334,1,0,1207,0,1,0,0.0,0.0,400,0,0,0,1,0,0,1,0
6274,1,0,53,0,0,0,0,0,553,94022,37.349546,-122.134356,0,0,2,0,0.0,0,1,21,0,1,0,0,1,1,1,1,0,51.4,96.8,0.0,0,0.0,96.8,5,0,58,2580,232579,0,2,51.4,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.349546,-122.134356,0,0.0377358490566037,63,0.53099173553719,42,4,3,0,0.1666666666666666,1,0,616,1,0,0,0.0,0.0,1290,0,1,0,0,0,0,0,1
5205,1,0,28,1,0,0,0,0,351,93704,36.799648,-119.801247,0,0,67,1,35.99,0,1,73,1,1,0,1,0,0,0,1,0,60.5,3870.0,0.0,0,2411.33,6281.33,3,0,48,4363,671775,0,67,60.5,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36.799648,-119.801247,0,2.392857142857143,0,0.0156330749354005,4891,4,0,1,5.583333333333333,1,0,726,0,0,1,0.0,0.0,65,0,1,0,0,1,0,0,0
5125,1,0,39,0,0,1,1,3,106,93426,35.842889,-121.004862,1,1,7,1,18.91,0,1,29,1,1,1,0,1,0,0,1,0,69.45,477.05,0.0,0,132.37,609.4200000000001,3,0,54,3334,951254,1,7,69.45,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,35.842889,-121.004862,0,0.1794871794871795,29,0.1455822240855256,203,5,1,1,0.5833333333333334,1,0,833,0,1,0,0.0,0.0,476,0,1,0,0,0,0,0,1
6277,1,0,34,0,0,0,0,0,613,94030,37.601248,-122.403099,0,0,13,1,38.4,1,1,23,1,0,1,0,1,1,1,0,1,78.75,995.35,0.0,50,499.2,1544.55,4,0,79,5631,492971,0,13,78.75,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.601248,-122.403099,0,0.3823529411764705,69,0.0791178982267544,299,7,3,1,1.0833333333333333,1,0,945,0,1,0,0.0,0.050233586175717,433,0,0,1,0,0,0,1,0
4022,1,0,47,0,0,0,0,0,786,93260,35.861928,-118.636698,0,0,57,1,38.94,1,1,7,0,1,0,1,0,1,1,1,0,94.7,5468.95,0.0,0,2219.58,7688.53,4,0,70,4507,415995,0,57,94.7,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.861928,-118.636698,0,1.2127659574468086,14,0.0173159381599758,399,5,2,1,4.75,1,0,1136,0,0,1,0.0,0.0,79,0,0,0,1,1,0,0,0
1086,1,0,74,0,1,1,0,0,379,95746,38.749466,-121.184196,0,0,36,1,11.32,1,1,16,0,1,0,0,1,0,0,1,1,91.95,3301.05,17.76,0,407.52,3690.81,5,0,48,3273,201963,1,36,91.95,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.749466,-121.184196,0,0.4864864864864865,16,0.027854773481165,576,4,1,1,3.0,1,0,1103,0,1,0,0.0053801063298041,0.0,90,0,0,0,1,0,1,0,0
2789,1,0,61,0,0,0,0,0,202,92236,33.680031,-116.171678,0,0,66,1,13.28,1,1,24,1,1,1,1,1,1,1,1,1,90.05,5965.95,0.0,0,876.4799999999999,6842.429999999999,4,0,74,5813,745354,0,66,90.05,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.680031,-116.171678,0,1.0819672131147542,72,0.0150939917364376,1584,9,3,1,5.5,1,0,1080,0,0,1,0.0,0.0,88,0,0,0,1,0,1,0,0
6742,1,0,33,0,0,0,0,0,269,96109,40.012675,-120.101857,0,0,22,1,32.75,1,1,24,1,0,0,1,0,0,0,1,1,59.05,1253.5,0.0,0,720.5,1974.0,4,0,47,3995,883574,0,22,59.05,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40.012675,-120.101857,0,0.6666666666666666,0,0.047108097327483,528,5,0,1,1.8333333333333333,1,0,708,0,1,0,0.0,0.0,181,0,1,0,0,0,0,1,0
1995,1,0,57,0,0,1,0,0,74,94703,37.863843,-122.275684,1,1,17,1,25.79,1,1,12,1,0,1,0,1,0,0,1,0,94.4,1607.2,0.0,0,438.43,2045.63,1,1,66,4103,393418,1,17,94.4,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,37.863843,-122.275684,0,0.2982456140350877,12,0.0587356893977103,204,5,1,1,1.4166666666666667,1,0,1132,0,1,0,0.0,0.0,241,0,0,0,1,0,0,1,0
352,1,0,75,0,1,0,0,0,854,92126,32.886925,-117.152162,0,0,1,1,39.61,1,1,16,0,0,0,0,0,0,0,1,1,74.45,74.45,0.0,0,39.61,114.06,3,1,67,4291,329018,0,1,74.45,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.886925,-117.152162,0,0.0133333333333333,0,1.0,16,3,0,1,0.0833333333333333,1,0,893,1,0,0,0.0,0.0,4291,0,0,1,0,0,0,0,1
2151,1,0,64,0,0,1,0,0,944,91030,34.110444,-118.156957,1,1,11,1,25.67,1,1,18,0,0,0,0,1,1,1,1,1,94.0,1078.9,0.0,0,282.37,1361.27,1,1,67,2120,121072,1,11,94.0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.110444,-118.156957,0,0.171875,54,0.0871257762535916,198,6,3,1,0.9166666666666666,1,0,1128,0,1,0,0.0,0.0,192,0,0,0,1,0,0,1,0
2162,1,0,27,1,0,1,0,0,493,91744,34.031441,-117.936436,1,1,2,1,8.5,0,1,59,0,1,0,0,0,0,1,1,1,73.55,145.4,0.0,0,17.0,162.4,1,1,90,5799,164044,1,2,73.55,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.031441,-117.936436,0,0.074074074074074,59,0.5058459422283356,118,4,1,1,0.1666666666666666,1,0,882,1,0,0,0.0,0.0,2899,0,0,1,0,0,0,0,1
3512,1,0,52,0,0,0,0,0,836,95975,39.225634,-121.156163,0,0,3,1,17.01,0,1,28,0,1,0,0,1,1,1,1,0,95.4,293.15,0.0,0,51.03,344.17999999999995,3,0,70,2813,618355,0,3,95.4,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.225634,-121.156163,0,0.0576923076923076,84,0.3254306668940815,84,5,3,1,0.25,1,0,1144,1,0,0,0.0,0.0,937,0,0,0,1,0,0,0,1
