,Status ID,Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
1076,JMBUQZ6366,5331-RGMTT,1,Q3,5,Stayed,No,0,34,4011,,
1077,DKYUOW1214,4476-OSWTN,1,Q3,3,Stayed,No,0,25,4887,,
1078,VJGQLF2855,6726-WEXXK,1,Q3,3,Stayed,No,0,63,5755,,
1079,KXJDCZ7752,4023-RTIQM,1,Q3,3,Stayed,No,0,39,2166,,
1080,KHWPMH7345,7872-RDDLZ,1,Q3,4,Stayed,No,0,33,4826,,
1081,RRMWVK3331,3162-KKZXO,1,Q3,4,Stayed,No,0,64,5182,,
1082,SXCSVU5955,8904-OPDCK,1,Q3,3,Stayed,No,0,56,4691,,
1083,OTVMMJ9127,6048-QBXKL,1,Q3,4,Joined,No,0,33,2069,,
1084,TQNVXB2192,6734-FQAJX,1,Q3,4,Stayed,No,0,49,4143,,
1085,RCEVUB2814,2378-VTKDH,1,Q3,5,Stayed,No,0,69,4073,,
1086,VERXQX8956,2974-GGUXS,1,Q3,5,Stayed,No,0,48,3273,,
1087,ICSNYO6442,7994-XIRTR,1,Q3,4,Stayed,No,0,66,6161,,
1088,JMCEOO3593,5298-GSTLM,1,Q3,4,Stayed,No,0,66,4483,,
1089,XKOPGC4915,6121-TNHBO,1,Q3,3,Stayed,No,0,29,5428,,
1090,SMIFMJ3556,5119-NZPTV,1,Q3,4,Joined,No,0,74,5592,,
1091,UWNOIY8684,3865-ZYKAD,1,Q3,3,Stayed,No,0,59,4503,,
1092,LIUURE3234,2205-LPVGL,1,Q3,3,Stayed,No,0,58,5035,,
1093,LIYYJT3666,4868-AADLV,1,Q3,3,Stayed,No,0,31,4578,,
1094,XMTMTY5986,3256-EZDBI,1,Q3,4,Stayed,No,0,80,6285,,
1095,NVMBNX1727,4726-DLWQN,1,Q3,3,Stayed,No,0,30,5596,,
1096,GXMKPY3363,3518-FSTWG,1,Q3,3,Stayed,No,0,59,4086,,
1097,ASRTAW5146,0230-UBYPQ,1,Q3,3,Stayed,No,0,48,5089,,
1098,CBTAGM2912,1763-KUAAW,1,Q3,4,Stayed,No,0,30,4713,,
1099,QIEMQW8452,1104-TNLZA,1,Q3,3,Stayed,No,0,73,4174,,
1100,OXCOEZ6864,5195-KPUNQ,1,Q3,4,Stayed,No,0,58,4766,,
1101,TPSAVO3449,3908-MKIMJ,1,Q3,3,Stayed,No,0,34,5607,,
1102,NONEVQ4426,6969-MVBAI,1,Q3,5,Stayed,No,0,48,2893,,
1103,BCTTGE7679,2453-SAFNS,1,Q3,5,Stayed,No,0,47,4277,,
1104,LONRVH7562,7426-GSWPO,1,Q3,3,Stayed,No,0,63,5125,,
1105,JBHJCA3172,4909-JOUPP,1,Q3,4,Stayed,No,0,32,4319,,
1106,OBMOEY4697,6437-UDQJM,1,Q3,3,Stayed,No,0,62,4999,,
1107,AOJOWE5719,1226-IENZN,1,Q3,4,Stayed,No,0,74,4351,,
1108,EXZNYF7978,3411-WLRSQ,1,Q3,5,Joined,No,0,57,3711,,
1109,OWQMQG5942,0822-QGCXA,1,Q3,5,Stayed,No,0,35,5907,,
1110,YIXEFL6318,3588-WSTTJ,1,Q3,4,Stayed,No,0,63,3484,,
1111,XFTPMI4295,3798-EPWRR,1,Q3,5,Joined,No,0,55,4057,,
1112,DVPDBG4997,2452-MRMZF,1,Q3,3,Stayed,No,0,21,5079,,
1113,PKNTIS1719,4989-LIXVT,1,Q3,3,Stayed,No,0,68,5080,,
1114,XFOMFH8263,5481-NTDOH,1,Q3,3,Stayed,No,0,21,4126,,
1115,WZUALA9228,0749-IRGQE,1,Q3,4,Stayed,No,0,48,4118,,
1116,ZCUHPS7771,1754-GKYPY,1,Q3,3,Stayed,No,0,23,4180,,
1117,CRYLTK3967,1591-MQJTP,1,Q3,4,Stayed,No,0,68,4163,,
1118,NFCJTS9356,7471-MQPOS,1,Q3,4,Stayed,No,0,54,6404,,
1119,XRESWB9739,3259-KNMRR,1,Q3,4,Stayed,No,0,79,5371,,
1120,OOYQDP6735,6120-RJKLU,1,Q3,4,Stayed,No,0,54,6488,,
1121,ATQYWX2526,4323-OHFOW,1,Q3,4,Stayed,No,0,51,4605,,
1122,XPPUUU5497,6563-VNPMN,1,Q3,4,Stayed,No,0,44,5397,,
1123,CELTPD7415,2267-WTPYD,1,Q3,5,Stayed,No,0,49,6015,,
1124,LHWDGA4659,9129-UXERG,1,Q3,4,Stayed,No,0,73,2094,,
1125,QFSQQQ5935,6229-LSCKB,1,Q3,5,Stayed,No,0,44,2893,,
1126,KCRSDD5426,6127-IYJOZ,1,Q3,5,Joined,No,0,56,5715,,
1127,MGTKFO8988,8065-QBYTO,1,Q3,4,Stayed,No,0,63,5448,,
1128,OOKAEU2824,7921-LMDFQ,1,Q3,4,Stayed,No,0,77,6034,,
1129,ZLZFFI4963,5820-PTRYM,1,Q3,4,Stayed,No,0,79,4368,,
1130,QNEELF3979,6211-WHMYA,1,Q3,5,Stayed,No,0,46,6055,,
1131,OCQDSM2125,3454-JFUBC,1,Q3,5,Stayed,No,0,55,6136,,
1132,HWZAEK4165,2451-YMUXS,1,Q3,3,Stayed,No,0,67,4494,,
1133,BQUCJO2892,4690-PKDQG,1,Q3,3,Stayed,No,0,26,4121,,
1134,FJHYBM3296,7789-CRUVC,1,Q3,3,Stayed,No,0,76,5274,,
1135,CLQYHS6795,9972-VAFJJ,1,Q3,3,Stayed,No,0,73,6355,,
1136,JBXCVI4133,5981-ZVXOT,1,Q3,3,Stayed,No,0,50,5139,,
1137,BVWUYG5348,2274-XUATA,1,Q3,3,Stayed,No,0,56,4933,,
1138,EWDPFR3375,0666-UXTJO,1,Q3,5,Stayed,No,0,27,5393,,
1139,TGCOVJ6275,1035-IPQPU,1,Q3,4,Stayed,No,0,53,5187,,
1140,WAWTBO7188,2235-DWLJU,1,Q3,5,Stayed,No,0,71,4611,,
1141,BXMYKI8535,3605-JISKB,1,Q3,4,Stayed,No,0,71,4212,,
1142,SUDNGT6444,3668-QPYBK,1,Q3,1,Churned,Yes,1,86,3239,Competitor,Competitor made better offer
1143,KZSZDV8891,9237-HQITU,1,Q3,2,Churned,Yes,1,67,2701,Other,Moved
1144,EPTIUU1269,9305-CDSKC,1,Q3,3,Churned,Yes,1,86,5372,Other,Moved
1145,PAJIVH8196,7892-POOKP,1,Q3,3,Churned,Yes,1,84,5003,Other,Moved
1146,RXFOMV1173,0280-XJGEX,1,Q3,1,Churned,Yes,1,89,5340,Competitor,Competitor had better devices
1147,JFOFHU2246,4190-MFLUW,1,Q3,1,Churned,Yes,1,78,5925,Competitor,Competitor made better offer
1148,LXIWPV2763,1066-JKSGK,1,Q3,1,Churned,Yes,1,92,4832,Competitor,Competitor made better offer
1149,SPVBUS9328,6467-CHFZW,1,Q3,1,Churned,Yes,1,77,5789,Competitor,Competitor had better devices
1150,ZUPEKW1663,8665-UTDHZ,1,Q3,1,Churned,Yes,1,90,2915,Competitor,Competitor had better devices
1151,NJDJEF5327,8773-HHUOZ,1,Q3,1,Churned,Yes,1,74,3022,Competitor,Competitor offered higher download speeds
1152,QKTHZB9414,6047-YHPVI,1,Q3,1,Churned,Yes,1,66,2454,Competitor,Competitor had better devices
1153,OJJREZ1257,5380-WJKOV,1,Q3,2,Churned,Yes,1,65,2941,Competitor,Competitor offered higher download speeds
1154,WOJGFP6376,8168-UQWWF,1,Q3,3,Churned,Yes,1,70,5674,Competitor,Competitor offered more data
1155,IFPGRC4891,7760-OYPDY,1,Q3,1,Churned,Yes,1,90,5586,Competitor,Competitor had better devices
1156,HQOFFH8655,9420-LOJKX,1,Q3,1,Churned,Yes,1,82,2966,Competitor,Competitor offered more data
1157,FUWKWM7892,5698-BQJOH,1,Q3,3,Churned,Yes,1,96,5571,Price,Price too high
1158,MDOAVU2152,5919-TMRGD,1,Q3,1,Churned,Yes,1,87,2483,Competitor,Competitor had better devices
1159,PMYDLA1362,9191-MYQKX,1,Q3,1,Churned,Yes,1,70,3457,Dissatisfaction,Service dissatisfaction
1160,ILBWCR6648,8637-XJIVR,1,Q3,1,Churned,Yes,1,86,5806,Attitude,Attitude of support person
1161,LQVTNY6781,0278-YXOOG,1,Q3,3,Churned,Yes,1,66,2604,Attitude,Attitude of support person
1162,XWEAHM6693,3192-NQECA,1,Q3,2,Churned,Yes,1,86,5034,Competitor,Competitor had better devices
1163,AZPAYU1171,0486-HECZI,1,Q3,1,Churned,Yes,1,75,5154,Price,Long distance charges
1164,LKZQWH1684,5299-RULOA,1,Q3,2,Churned,Yes,1,87,5998,Price,Price too high
1165,TXAKJD7885,0404-SWRVG,1,Q3,1,Churned,Yes,1,76,4415,Dissatisfaction,Product dissatisfaction
1166,RVMCOB1961,6207-WIOLX,1,Q3,1,Churned,Yes,1,91,4190,Attitude,Attitude of support person
1167,WNENLX8542,3091-FYHKI,1,Q3,3,Churned,Yes,1,80,2301,Dissatisfaction,Network reliability
1168,LRYFSH5578,2372-HWUHI,1,Q3,3,Churned,Yes,1,76,2570,Other,Don't know
1169,VMPRRO1759,4080-OGPJL,1,Q3,1,Churned,Yes,1,66,2662,Other,Don't know
1170,WJJEPL7592,2135-RXIHG,1,Q3,1,Churned,Yes,1,73,2600,Competitor,Competitor had better devices
1171,RSYBCF5725,3874-EQOEP,1,Q3,1,Churned,Yes,1,94,2786,Competitor,Competitor had better devices
1172,TQTJQR8799,0867-MKZVY,1,Q3,1,Churned,Yes,1,86,5719,Price,Price too high
1173,LSOMHZ5441,3376-BMGFE,1,Q3,1,Churned,Yes,1,75,4287,Dissatisfaction,Product dissatisfaction
1174,POTMCZ3519,1875-QIVME,1,Q3,3,Churned,Yes,1,83,4690,Attitude,Attitude of support person
1175,HOEUDN6785,0691-JVSYA,1,Q3,1,Churned,Yes,1,80,4328,Competitor,Competitor had better devices
1176,XTJPIC4387,6317-YPKDH,1,Q3,1,Churned,Yes,1,95,4534,Competitor,Competitor had better devices
1177,XCZWMS6363,9367-WXLCH,1,Q3,2,Churned,Yes,1,86,2152,Price,Extra data charges
1178,SPCDYA9714,1918-ZBFQJ,1,Q3,1,Churned,Yes,1,73,5142,Competitor,Competitor had better devices
1179,CTWHIZ2538,1024-GUALD,1,Q3,1,Churned,Yes,1,94,4851,Dissatisfaction,Product dissatisfaction
1180,TEUFCG7349,2472-OVKUP,1,Q3,2,Churned,Yes,1,94,2283,Dissatisfaction,Service dissatisfaction
1181,RPJWRT7179,1285-OKIPP,1,Q3,2,Churned,Yes,1,91,3394,Attitude,Attitude of support person
1182,YOMHCT6791,7825-ECJRF,1,Q3,1,Churned,Yes,1,71,3764,Dissatisfaction,Network reliability
1183,ETBDMV2492,7841-TZDMQ,1,Q3,3,Churned,Yes,1,76,2667,Other,Don't know
1184,QOQXJE8378,9408-SSNVZ,1,Q3,2,Churned,Yes,1,67,2227,Other,Don't know
1185,JQLOTI4929,0742-MOABM,1,Q3,2,Churned,Yes,1,82,3394,Competitor,Competitor made better offer
1186,KINNBT3157,2232-DMLXU,1,Q3,2,Churned,Yes,1,81,3638,Dissatisfaction,Poor expertise of online support
1187,NROUII5125,8937-RDTHP,1,Q3,2,Churned,Yes,1,66,2484,Dissatisfaction,Poor expertise of phone support
1188,GZWJLN2676,1251-KRREG,1,Q3,3,Churned,Yes,1,81,2556,Price,Price too high
1189,GVSJRU4747,0322-YINQP,1,Q3,1,Churned,Yes,1,77,5687,Attitude,Attitude of support person
1190,FDAXMQ6165,4629-NRXKX,1,Q3,1,Churned,Yes,1,75,5687,Dissatisfaction,Network reliability
1191,PRZKCZ6162,4959-JOSRX,1,Q3,2,Churned,Yes,1,91,4884,Price,Lack of affordable download/upload speed
1192,TBHALL2573,6323-AYBRX,1,Q3,3,Churned,Yes,1,83,5084,Price,Price too high
1193,XEZJTM9764,6366-ZGQGL,1,Q3,2,Churned,Yes,1,73,5087,Dissatisfaction,Service dissatisfaction
1194,GSDCUC5242,5940-AHUHD,1,Q3,2,Churned,Yes,1,69,3338,Attitude,Attitude of support person
1195,IWCKWW7672,6432-TWQLB,1,Q3,3,Churned,Yes,1,80,3676,Dissatisfaction,Network reliability
1196,AYJGZP1486,4484-GLZOU,1,Q3,2,Churned,Yes,1,65,4839,Other,Don't know
1197,TODYQQ7949,9512-UIBFX,1,Q3,3,Churned,Yes,1,68,4643,Other,Don't know
1198,YLFKQO3565,5583-SXDAG,1,Q3,3,Churned,Yes,1,90,4094,Other,Don't know
1199,LBJVQO9713,3580-REOAC,1,Q3,2,Churned,Yes,1,83,4061,Competitor,Competitor made better offer
1200,DWDZHO3734,6390-DSAZX,1,Q3,1,Churned,Yes,1,80,2565,Competitor,Competitor made better offer
1201,HJRAWE1486,7563-BIUPC,1,Q3,2,Churned,Yes,1,69,5715,Competitor,Competitor made better offer
1202,GCMMPR4353,2321-OMBXY,1,Q3,1,Churned,Yes,1,81,2071,Other,Don't know
1203,HOQFHV2251,0122-OAHPZ,1,Q3,3,Churned,Yes,1,67,2473,Competitor,Competitor made better offer
1204,JSHQSY8223,2868-SNELZ,1,Q3,1,Churned,Yes,1,92,2683,Competitor,Competitor made better offer
1205,RTBONF3544,4322-RCYMT,1,Q3,3,Churned,Yes,1,81,4903,Competitor,Competitor made better offer
1206,MJRBTB1246,6680-NENYN,1,Q3,1,Churned,Yes,1,91,5250,Competitor,Competitor made better offer
1207,BSMNOG5949,1343-EHPYB,1,Q3,2,Churned,Yes,1,91,4352,Competitor,Competitor made better offer
1208,RRTDVW3441,2034-GDRCN,1,Q3,3,Churned,Yes,1,76,4157,Other,Don't know
1209,EYNIOG4599,0219-YTZUE,1,Q3,3,Churned,Yes,1,73,4939,Competitor,Competitor made better offer
1210,YLNOHL9419,4572-DVCGN,1,Q3,3,Churned,Yes,1,85,3598,Competitor,Competitor made better offer
1211,KRCAYZ5851,1010-DIAUQ,1,Q3,3,Churned,Yes,1,91,5383,Competitor,Competitor made better offer
1212,ZZUVNA1672,0259-GBZSH,1,Q3,1,Churned,Yes,1,73,3878,Competitor,Competitor made better offer
1213,JTPOKN9394,9601-BRXPO,1,Q3,3,Churned,Yes,1,66,3642,Competitor,Competitor made better offer
1214,TBFDIZ7992,6905-NIQIN,1,Q3,1,Churned,Yes,1,76,2431,Competitor,Competitor made better offer
1215,LRJGRY1434,5167-ZFFMM,1,Q3,3,Churned,Yes,1,81,3424,Competitor,Competitor made better offer
1216,SZJCAY3544,6599-CEBNN,1,Q3,3,Churned,Yes,1,94,5795,Competitor,Competitor made better offer
1217,OQOPBN4259,0979-PHULV,1,Q3,3,Churned,Yes,1,80,4020,Competitor,Competitor made better offer
1218,DRRVIZ5951,4800-VHZKI,1,Q3,3,Churned,Yes,1,92,3351,Competitor,Competitor made better offer
1219,KWGFDS2231,7989-CHGTL,1,Q3,1,Churned,Yes,1,95,3448,Competitor,Competitor made better offer
1220,NEGRPQ2731,0578-SKVMF,1,Q3,1,Churned,Yes,1,88,3804,Competitor,Competitor had better devices
1221,KKMXCK3466,9063-ZGTUY,1,Q3,3,Churned,Yes,1,82,4221,Price,Long distance charges
1222,RGYMHE2935,2957-LOLHO,1,Q3,3,Churned,Yes,1,68,2887,Competitor,Competitor made better offer
1223,CAYXOX9644,7752-XUSCI,1,Q3,2,Churned,Yes,1,84,4105,Other,Don't know
1224,VSZCGR7763,4110-PFEUZ,1,Q3,1,Churned,Yes,1,73,2792,Competitor,Competitor had better devices
1225,JJPXJC5363,0256-LTHVJ,1,Q3,1,Churned,Yes,1,91,5201,Competitor,Competitor had better devices
1226,MSBCYO8233,0880-TKATG,1,Q3,1,Churned,Yes,1,84,4417,Competitor,Competitor had better devices
1227,JKEBAI7664,3811-VBYBZ,1,Q3,1,Churned,Yes,1,91,2031,Competitor,Competitor had better devices
1228,ANZOLL2794,4640-UHDOS,1,Q3,1,Churned,Yes,1,91,4498,Competitor,Competitor had better devices
1229,NHDAIE2619,3583-EKAPL,1,Q3,1,Churned,Yes,1,71,4877,Competitor,Competitor had better devices
1230,ZZUGST3956,9399-APLBT,1,Q3,1,Churned,Yes,1,80,5980,Competitor,Competitor had better devices
1231,UWSGMK9699,2359-KMGLI,1,Q3,1,Churned,Yes,1,77,4418,Competitor,Competitor had better devices
1232,DTRHUB8956,0306-JAELE,1,Q3,1,Churned,Yes,1,66,4192,Competitor,Competitor made better offer
1233,LAAGTG8652,6227-HWPWX,1,Q3,1,Churned,Yes,1,73,5671,Competitor,Competitor had better devices
1234,MHGSWU2179,0447-BEMNG,1,Q3,1,Churned,Yes,1,65,4926,Price,Price too high
1235,UAJIFF5612,5949-XIKAE,1,Q3,1,Churned,Yes,1,65,2879,Dissatisfaction,Product dissatisfaction
1236,HLMIFX1699,8372-JUXUI,1,Q3,1,Churned,Yes,1,93,2814,Competitor,Competitor had better devices
1237,YBGDCA2524,0388-EOPEX,1,Q3,1,Churned,Yes,1,77,4263,Attitude,Attitude of support person
1238,CAJYNY3563,8205-OTCHB,1,Q3,3,Churned,Yes,1,66,3099,Dissatisfaction,Network reliability
1239,SWDXLO3325,7783-YKGDV,1,Q3,1,Churned,Yes,1,76,2538,Price,Lack of affordable download/upload speed
1240,ZRLMYO7522,7218-HKQFK,1,Q3,2,Churned,Yes,1,72,3715,Other,Don't know
1241,PVUECO9192,4636-QRJKY,1,Q3,3,Churned,Yes,1,91,5032,Price,Price too high
1242,BIKSTK5216,9412-GHEEC,1,Q3,1,Churned,Yes,1,88,3492,Competitor,Competitor had better devices
1243,UJTMWV4515,6825-UYPFK,1,Q3,1,Churned,Yes,1,81,2115,Dissatisfaction,Network reliability
1244,OUCXQW7563,8397-MVTAZ,1,Q3,3,Churned,Yes,1,72,2568,Other,Poor expertise of online support
1245,ADSIGU2629,9282-IZGQK,1,Q3,3,Churned,Yes,1,80,5679,Other,Don't know
1246,ICREBU9681,1342-JPNKI,1,Q3,3,Churned,Yes,1,85,2966,Other,Don't know
1247,YWBOHR3823,2817-NTQDO,1,Q3,3,Churned,Yes,1,74,4856,Dissatisfaction,Poor expertise of online support
1248,IHPSVQ3732,6986-IJDHX,1,Q3,1,Churned,Yes,1,91,3364,Competitor,Competitor had better devices
1249,WPNXAY1279,5301-GAUUY,1,Q3,1,Churned,Yes,1,92,5974,Competitor,Competitor had better devices
1250,BLKFOF8175,0939-YAPAF,1,Q3,3,Churned,Yes,1,72,2744,Competitor,Competitor offered higher download speeds
1251,JQHXFE3185,4710-FDUIZ,1,Q3,2,Churned,Yes,1,67,5170,Competitor,Competitor offered more data
1252,FVGSVZ9491,1218-VKFPE,1,Q3,1,Churned,Yes,1,72,3535,Competitor,Competitor made better offer
1253,BBXGAP1933,3627-FHKBK,1,Q3,1,Churned,Yes,1,87,3244,Competitor,Competitor had better devices
1254,NHHMGP9941,0719-SYFRB,1,Q3,1,Churned,Yes,1,67,5670,Competitor,Competitor offered higher download speeds
1255,GVITKN2446,6543-CPZMK,1,Q3,2,Churned,Yes,1,83,2573,Competitor,Competitor offered more data
1256,KCVPNA2292,4765-OXPPD,1,Q3,1,Churned,Yes,1,76,3983,Competitor,Competitor offered more data
1257,ADJEPN8265,1009-IRMNA,1,Q3,3,Churned,Yes,1,91,4479,Attitude,Attitude of support person
1258,HYZVFF9841,7207-RMRDB,1,Q3,1,Churned,Yes,1,89,5720,Competitor,Competitor had better devices
1259,HKSDHP1665,0195-IESCP,1,Q3,3,Churned,Yes,1,75,3573,Competitor,Competitor offered more data
1260,WONTJS2474,4580-TMHJU,1,Q3,2,Churned,Yes,1,65,2152,Other,Don't know
1261,YSEQDW8853,0970-ETWGE,1,Q3,2,Churned,Yes,1,91,4996,Competitor,Competitor had better devices
1262,ANJOOD5519,0887-HJGAR,1,Q3,3,Churned,Yes,1,95,2295,Competitor,Competitor offered higher download speeds
1263,AMWWUC3133,9576-ANLXO,1,Q3,1,Churned,Yes,1,87,2876,Competitor,Competitor offered higher download speeds
1264,HEULTC8435,2024-BASKD,1,Q3,3,Churned,Yes,1,94,3860,Competitor,Competitor offered more data
1265,NBBJLN5621,4464-JCOLN,1,Q3,3,Churned,Yes,1,68,2362,Attitude,Attitude of support person
1266,ZAYJPJ7717,5650-VDUDS,1,Q3,2,Churned,Yes,1,93,2038,Competitor,Competitor made better offer
1267,EERWJP3635,7538-GWHML,1,Q3,2,Churned,Yes,1,80,2323,Competitor,Competitor made better offer
1268,TSCOWD3691,3859-CVCET,1,Q3,1,Churned,Yes,1,78,2864,Competitor,Competitor had better devices
1269,HYWIFS9767,3276-HDUEG,1,Q3,2,Churned,Yes,1,78,4838,Competitor,Competitor made better offer
1270,LXMYKD4287,0822-GAVAP,1,Q3,1,Churned,Yes,1,65,3146,Competitor,Competitor made better offer
1271,SMUGEH9641,1448-PWKYE,1,Q3,1,Churned,Yes,1,88,2046,Competitor,Competitor had better devices
1272,REGODX7466,2276-YDAVZ,1,Q3,3,Churned,Yes,1,92,4965,Competitor,Competitor made better offer
1273,HREMCF6329,5896-NPFWW,1,Q3,1,Churned,Yes,1,93,3273,Competitor,Competitor made better offer
1274,CPPFSH4436,7133-VBDCG,1,Q3,2,Churned,Yes,1,91,4535,Competitor,Competitor made better offer
1275,NANDSG5232,1029-QFBEN,1,Q3,2,Churned,Yes,1,95,3556,Competitor,Competitor made better offer
1276,SQGBYJ5351,4952-YSOGZ,1,Q3,3,Churned,Yes,1,95,5640,Competitor,Competitor made better offer
1277,SDQOYB4439,1589-AGTLK,1,Q3,3,Churned,Yes,1,90,2450,Other,Don't know
1278,ZRHDTP1354,6439-GTPCA,1,Q3,1,Churned,Yes,1,90,5269,Competitor,Competitor made better offer
1279,CYXKSO3553,5138-WVKYJ,1,Q3,1,Churned,Yes,1,93,3658,Competitor,Competitor made better offer
1280,VLVRVO7542,2189-WWOEW,1,Q3,3,Churned,Yes,1,96,3579,Other,Don't know
1281,HYCOPX8749,1894-IGFSG,1,Q3,1,Churned,Yes,1,82,3161,Competitor,Competitor had better devices
1282,QMWHBJ7121,7379-POKDZ,1,Q3,1,Churned,Yes,1,66,3038,Competitor,Competitor had better devices
1283,FIQWOP7928,0236-HFWSV,1,Q3,1,Churned,Yes,1,77,5264,Competitor,Competitor had better devices
1284,QDFWXF2344,3900-AQPHZ,1,Q3,2,Churned,Yes,1,91,4248,Attitude,Attitude of support person
1285,YCMROP3855,5842-POCOP,1,Q3,1,Churned,Yes,1,79,4356,Competitor,Competitor offered higher download speeds
1286,GXLEKL9767,2037-XJFUP,1,Q3,2,Churned,Yes,1,76,4161,Competitor,Competitor made better offer
1287,IPHVYU4722,7314-OXENN,1,Q3,3,Churned,Yes,1,90,3051,Competitor,Competitor made better offer
1288,TGYTQH7528,0322-CHQRU,1,Q3,1,Churned,Yes,1,81,3478,Competitor,Competitor had better devices
1289,FWGWPS1576,4678-DVQEO,1,Q3,1,Churned,Yes,1,71,4138,Competitor,Competitor made better offer
1290,CNRQUL2935,3009-JWMPU,1,Q3,2,Churned,Yes,1,92,5016,Attitude,Attitude of service provider
1291,ONAYSZ4127,1450-GALXR,1,Q3,1,Churned,Yes,1,74,5184,Competitor,Competitor had better devices
1292,YOLHHR6239,3138-BKYAV,1,Q3,3,Churned,Yes,1,75,4694,Attitude,Attitude of service provider
1293,DQKXVG9621,4289-DTDKW,1,Q3,1,Churned,Yes,1,70,2576,Competitor,Competitor had better devices
1294,JIOGEM8469,1820-TQVEV,1,Q3,2,Churned,Yes,1,76,3042,Attitude,Attitude of support person
1295,TLAZNQ2962,2239-JALAW,1,Q3,1,Churned,Yes,1,74,6105,Competitor,Competitor made better offer
1296,JZFZTC3829,4853-RULSV,1,Q3,1,Churned,Yes,1,80,4544,Attitude,Attitude of service provider
1297,ICPHRY1916,6275-YDUVO,1,Q3,3,Churned,Yes,1,95,2969,Attitude,Attitude of service provider
1298,IPZEMM9917,0115-TFERT,1,Q3,3,Churned,Yes,1,89,4123,Attitude,Attitude of service provider
1299,WLPVFX7538,2311-QYMUQ,1,Q3,3,Churned,Yes,1,73,3696,Attitude,Attitude of support person
1300,QOKEHR7463,3104-OWCGK,1,Q3,3,Churned,Yes,1,76,4111,Other,Moved
1301,MSITTV9158,9101-BWFSS,1,Q3,2,Churned,Yes,1,82,4274,Other,Moved
1302,DNBPJG2466,6982-SSHFK,1,Q3,1,Churned,Yes,1,89,3522,Competitor,Competitor had better devices
1303,AAWSUM8532,1038-ZAGBI,1,Q3,3,Churned,Yes,1,94,2653,Attitude,Attitude of support person
1304,HFZDDI2735,3027-ZTDHO,1,Q3,1,Churned,Yes,1,80,5951,Other,Don't know
1305,SBAFTE8473,2382-BCKQJ,1,Q3,3,Churned,Yes,1,91,5600,Competitor,Competitor made better offer
1306,VEUDKG6837,2207-NHRJK,1,Q3,1,Churned,Yes,1,85,3718,Competitor,Competitor had better devices
1307,TUBOWF4124,9944-HKVVB,1,Q3,1,Churned,Yes,1,77,5861,Competitor,Competitor had better devices
1308,BNCRGB5998,4124-MMETB,1,Q3,2,Churned,Yes,1,85,3665,Competitor,Competitor offered higher download speeds
1309,WOJLFP3215,3671-SHRSP,1,Q3,3,Churned,Yes,1,86,3080,Competitor,Competitor offered more data
1310,ZTKEDJ1415,3313-QKNKB,1,Q3,3,Churned,Yes,1,80,6304,Competitor,Competitor offered more data
1311,OGHEDI6667,5073-WXOYN,1,Q3,2,Churned,Yes,1,67,4941,Competitor,Competitor offered more data
1312,RIJWAX4966,0207-MDKNV,1,Q3,1,Churned,Yes,1,84,2122,Competitor,Competitor made better offer
1313,KCTCHZ9715,9851-KIELU,1,Q3,1,Churned,Yes,1,76,5803,Competitor,Competitor made better offer
1314,OAZQEA8161,3908-BLSYF,1,Q3,1,Churned,Yes,1,90,3962,Competitor,Competitor had better devices
1315,VMAMTP9171,7549-MYGPK,1,Q3,2,Churned,Yes,1,79,5413,Price,Price too high
1316,FMARJG2444,3804-RVTGV,1,Q3,2,Churned,Yes,1,91,5812,Price,Price too high
1317,PZHCBI1957,9227-LUNBG,1,Q3,2,Churned,Yes,1,76,5768,Price,Price too high
1318,WQPUND7296,4315-MURBD,1,Q3,1,Churned,Yes,1,71,5559,Price,Price too high
1319,CBILMV5626,9734-YWGEX,1,Q3,2,Churned,Yes,1,81,2954,Price,Price too high
1320,FMUOBO3851,2719-BDAQO,1,Q3,1,Churned,Yes,1,93,4940,Price,Price too high
1321,CCECTT6497,9625-QSTYE,1,Q3,1,Churned,Yes,1,79,4806,Competitor,Competitor had better devices
1322,IFLBYO9118,6400-BWQKW,1,Q3,1,Churned,Yes,1,91,3263,Dissatisfaction,Network reliability
1323,BPXHAE9487,6680-WKXRZ,1,Q3,3,Churned,Yes,1,90,2054,Other,Don't know
1324,RXGALT1965,9448-REEVD,1,Q3,3,Churned,Yes,1,74,3700,Other,Don't know
1325,XMLJFF8781,9117-SHLZX,1,Q3,3,Churned,Yes,1,72,3571,Dissatisfaction,Poor expertise of phone support
1326,KPKWJY3751,4541-RMRLG,1,Q3,3,Churned,Yes,1,82,4489,Attitude,Attitude of support person
1327,XNLHQH8236,3158-MOERK,1,Q3,2,Churned,Yes,1,83,3391,Competitor,Competitor offered more data
1328,IFORPX1959,7294-TMAOP,1,Q3,2,Churned,Yes,1,72,2627,Competitor,Competitor made better offer
1329,OERGCG2927,2834-JRTUA,1,Q3,1,Churned,Yes,1,81,5200,Competitor,Competitor had better devices
1330,TMBDUX7657,5875-YPQFJ,1,Q3,3,Churned,Yes,1,84,5367,Competitor,Competitor offered higher download speeds
1331,AWDSPZ7337,8603-IJWDN,1,Q3,3,Churned,Yes,1,93,5228,Competitor,Competitor offered higher download speeds
1332,JKWEAK5514,3842-IYKUE,1,Q3,2,Churned,Yes,1,88,2455,Competitor,Competitor offered more data
