Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Partner,Tenure,Monthly Charges,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Lat,Long,SeniorCitizen_Dependents,Tenure_Age_Ratio,AvgMonthlyGB_StreamServices,MonthlyCharge_TotalCharges_Ratio,AvgMonthlyGB_Tenure,Total_Services_Used,Streaming_Services_Count,Internet_Phone_Bundle,Tenure_in_Years,Digital_Payments,Traditional_Payments,Monthly_Charges_Scaled,Revenue_Cluster_Low,Revenue_Cluster_Medium,Revenue_Cluster_High,Refund_to_Charges_Ratio,Extra_Data_Usage_Cost_Proportion,Lifetime_Value_per_Month,Monthly_Charges_18.25-35.5,Monthly_Charges_35.51-70.35,Monthly_Charges_70.36-89.85,Monthly_Charges_89.86-118.75,Lifetime_Value_43-85.918,Lifetime_Value_85.919-137.263,Lifetime_Value_137.264-460.95,Lifetime_Value_460.951-5996,Customer ID
1,0,20,1,0,0,0,0,224,96022,40.336392,-122.448533,0,0,1,1,17.23,0,1,52,0,1,0,1,1,0,1,1,0,91.7,91.7,0.0,0,17.23,108.93,3,4319,0,1,91.7,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,40.336392,-122.448533,0,0.05,104,1.0,52,5,2,1,0.0833333333333333,1,0,1100,1,0,0,0.0,0.0,4319,0,0,0,1,0,0,0,1,3186-BAXNB
1,1,49,0,0,0,1,5,510,92040,32.909873,-116.906774,0,0,14,1,40.66,0,0,0,0,0,0,0,0,0,0,0,0,19.95,268.4,0.0,0,569.24,837.64,5,5770,0,14,19.95,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,32.909873,-116.906774,0,0.2857142857142857,0,0.0743293591654247,0,1,0,0,1.1666666666666667,1,0,239,1,0,0,0.0,0.0,412,1,0,0,0,0,0,1,0,3190-FZATL
1,0,42,0,0,1,1,1,179,95307,37.553469,-120.952825,1,7,46,1,27.65,0,0,0,0,0,0,0,0,0,0,0,0,20.25,890.35,0.0,0,1271.9,2162.25,3,3879,1,46,20.25,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,37.553469,-120.952825,0,1.0952380952380951,0,0.0227438647722805,0,1,0,0,3.8333333333333335,1,0,243,0,1,0,0.0,0.0,84,1,0,0,0,1,0,0,0,3190-ITQXP
1,0,57,0,0,1,1,1,1023,91784,34.141146,-117.655583,1,5,3,1,23.72,0,1,17,0,0,0,0,1,0,0,1,1,80.7,239.45,0.0,0,71.16,310.61,4,2081,1,3,80.7,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,34.141146,-117.655583,0,0.0526315789473684,17,0.337022342869075,51,4,1,1,0.25,1,0,968,1,0,0,0.0,0.0,693,0,0,1,0,0,0,0,1,3191-CSNMG
1,1,26,1,0,1,0,0,891,90403,34.031529,-118.491156,1,4,68,1,14.79,1,1,47,0,1,1,1,1,1,1,1,1,110.0,7611.85,0.0,0,1005.72,8617.57,2,5034,1,68,110.0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,34.031529,-118.491156,0,2.6153846153846154,141,0.0144511518224873,3196,8,3,1,5.666666666666667,1,0,1320,0,0,1,0.0,0.0,74,0,0,0,1,1,0,0,0,3192-NQECA
1,0,59,0,0,1,0,0,854,92113,32.697098,-117.116587,1,1,50,1,35.33,1,1,17,0,0,0,0,1,0,0,1,1,84.4,4116.15,0.0,0,1766.5,5882.65,1,5135,1,50,84.4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,32.697098,-117.116587,0,0.847457627118644,17,0.0205045977430365,850,4,1,1,4.166666666666667,1,0,1012,0,0,1,0.0,0.0,102,0,0,1,0,0,1,0,0,3194-ORPIK
1,1,19,1,0,0,0,0,297,95939,39.53222,-122.594879,0,0,3,1,1.57,0,0,0,0,0,0,0,0,0,0,0,1,20.25,61.45,0.0,0,4.71,66.16,5,4050,0,3,20.25,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,39.53222,-122.594879,0,0.1578947368421052,0,0.3295362082994304,0,2,0,0,0.25,1,0,243,1,0,0,0.0,0.0,1350,1,0,0,0,0,0,0,1,3195-TQDZX
1,0,23,1,0,0,0,0,704,93646,36.633498,-119.298895,0,0,25,1,9.57,1,1,59,0,0,0,0,1,0,0,1,1,84.6,2088.05,0.0,0,239.25,2327.3,3,4874,0,25,84.6,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,36.633498,-119.298895,0,1.0869565217391304,59,0.040516271162089,1475,4,1,1,2.0833333333333335,1,0,1015,0,1,0,0.0,0.0,194,0,0,1,0,0,0,1,0,3196-NVXLZ
1,0,67,0,1,0,0,0,702,91761,34.035602,-117.591528,0,0,19,1,7.95,0,1,12,1,1,0,1,1,1,0,0,1,105.0,2007.25,0.0,20,151.05,2178.3,3,3524,0,19,105.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,34.035602,-117.591528,0,0.2835820895522388,24,0.05231037489102,228,6,2,1,1.5833333333333333,0,1,1260,0,1,0,0.0,0.0099638809316228,185,0,0,0,1,0,0,1,0,3197-ARFOY
1,0,39,0,0,1,0,0,602,94025,37.449551,-122.183762,1,1,67,1,35.03,1,1,23,1,0,1,1,1,1,1,1,1,111.25,7511.65,0.0,0,2347.01,9858.66,3,5649,1,67,111.25,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,37.449551,-122.183762,0,1.7179487179487178,69,0.0148103279572397,1541,9,3,1,5.583333333333333,1,0,1335,0,0,1,0.0,0.0,84,0,0,0,1,1,0,0,0,3199-NPKCN
1,0,51,0,0,0,0,0,377,91344,34.291273,-118.505104,0,0,8,1,18.82,1,1,3,0,0,0,0,0,0,0,1,1,75.25,576.7,0.0,0,150.56,727.26,4,2332,0,8,75.25,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,34.291273,-118.505104,0,0.1568627450980392,0,0.1304837870643315,24,3,0,1,0.6666666666666666,1,0,903,0,1,0,0.0,0.0,291,0,0,1,0,0,0,1,0,3199-XGZCY
1,1,47,0,0,0,0,0,950,96128,40.346634,-120.386422,0,0,26,1,3.26,0,1,6,0,0,0,1,1,0,0,1,0,59.45,1507.0,0.0,0,84.75999999999999,1591.76,4,2074,0,26,59.45,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,40.346634,-120.386422,0,0.5531914893617021,6,0.0394492368944923,156,4,1,1,2.1666666666666665,1,0,713,0,1,0,0.0,0.0,79,0,1,0,0,1,0,0,0,3205-MXZRA
1,1,74,0,1,1,0,0,664,92661,33.601309,-117.902304,1,1,57,1,49.91,1,1,21,0,1,1,0,0,1,0,1,1,95.25,5427.05,12.59,0,2844.87,8259.33,2,6259,1,57,95.25,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,33.601309,-117.902304,0,0.7702702702702703,21,0.0175509715222819,1197,5,1,1,4.75,1,0,1143,0,0,1,0.0023198606978008,0.0,109,0,0,0,1,0,1,0,0,3207-OYBWH
1,1,64,0,0,0,0,0,490,91942,32.782501,-117.01611,0,0,39,1,36.17,1,1,5,0,0,0,0,0,0,0,1,0,75.25,3017.65,0.0,0,1410.63,4428.280000000001,3,4696,0,39,75.25,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,32.782501,-117.01611,0,0.609375,0,0.0249366228687886,195,2,0,1,3.25,1,0,903,0,1,0,0.0,0.0,120,0,0,1,0,0,1,0,0,3208-YPIOE
1,1,28,1,0,1,1,1,103,92004,33.200369,-116.192313,1,1,47,1,39.25,1,1,26,0,1,0,0,0,0,1,1,0,54.25,2538.2,0.0,0,1844.75,4382.95,5,2320,1,47,54.25,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,33.200369,-116.192313,0,1.6785714285714286,26,0.021373414230557,1222,3,1,1,3.9166666666666665,1,0,651,0,1,0,0.0,0.0,49,0,1,0,0,1,0,0,0,3209-ZPKFI
1,1,35,0,0,1,0,0,978,93268,35.184837,-119.402525,1,1,17,1,13.68,0,1,11,0,0,0,0,0,0,0,1,1,70.4,1214.05,0.0,0,232.56,1446.61,1,4469,1,17,70.4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,35.184837,-119.402525,0,0.4857142857142857,0,0.0579877270293645,187,3,0,1,1.4166666666666667,1,0,844,0,1,0,0.0,0.0,262,0,0,1,0,0,0,1,0,3211-ILJTT
1,1,62,0,0,0,0,0,448,90302,33.975332,-118.355252,0,0,52,1,28.3,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1107.2,0.0,0,1471.6,2578.8,4,4158,0,52,21.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,33.975332,-118.355252,0,0.8387096774193549,0,0.0189667630057803,0,1,0,0,4.333333333333333,1,0,252,0,1,0,0.0,0.0,79,1,0,0,0,1,0,0,0,3212-KXOCR
1,1,22,1,0,1,1,2,967,92585,33.739412,-117.173334,1,3,10,1,36.37,1,0,0,0,0,0,0,0,0,0,0,0,25.35,253.5,0.0,0,363.7,617.2,4,2299,1,0,25.35,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,33.739412,-117.173334,0,0.4545454545454545,0,0.1,0,1,0,0,0.8333333333333334,1,0,304,1,0,0,0.0,0.0,229,1,0,0,0,0,0,1,0,3213-VVOLG
1,0,19,1,0,1,0,0,755,95665,38.400264,-120.641274,0,0,61,1,10.21,0,1,69,1,1,0,1,0,1,1,1,0,93.7,5860.7,0.0,0,622.8100000000001,6483.51,3,4300,1,61,93.7,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,38.400264,-120.641274,0,3.210526315789474,138,0.0159878512805637,4209,6,2,1,5.083333333333333,1,0,1124,0,0,1,0.0,0.0,70,0,0,0,1,1,0,0,0,3214-IYUUQ
1,0,66,0,1,0,0,0,554,90001,33.973616,-118.24902,0,0,8,1,5.21,0,1,8,0,0,1,0,1,1,0,1,1,94.45,742.95,0.0,0,41.68,784.63,1,3676,0,8,94.45,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,33.973616,-118.24902,0,0.1212121212121212,16,0.1271283397267649,64,6,2,1,0.6666666666666666,1,0,1133,0,1,0,0.0,0.0,459,0,0,0,1,0,0,1,0,3217-FZDMN
1,0,70,0,1,1,0,0,631,91755,34.049172,-118.115022,1,1,72,1,24.44,1,1,13,1,1,1,1,1,1,0,1,0,89.1,6352.4,0.0,0,1759.68,8112.08,3,4627,1,72,89.1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,34.049172,-118.115022,0,1.0285714285714285,26,0.0140261948240035,936,7,2,1,6.0,1,0,1069,0,0,1,0.0,0.0,64,0,0,1,0,1,0,0,0,3219-JQRSL
1,1,77,0,1,0,0,0,339,96031,41.232128,-123.194748,0,0,4,1,30.11,0,1,25,0,0,0,0,0,0,0,1,0,69.35,261.65,0.0,0,120.44,382.09,3,4140,0,4,69.35,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,41.232128,-123.194748,0,0.0519480519480519,0,0.2650487292184215,100,2,0,1,0.3333333333333333,1,0,832,1,0,0,0.0,0.0,1035,0,1,0,0,0,0,0,1,3223-DWFIO
1,1,36,0,0,0,0,0,748,95558,40.274302,-124.210902,0,0,26,1,14.3,1,1,20,0,0,0,0,0,1,1,1,1,83.95,2254.2,0.0,0,371.8,2626.0,1,5869,0,26,83.95,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,40.274302,-124.210902,0,0.7222222222222222,40,0.0372415934699671,520,5,2,1,2.1666666666666665,1,0,1007,0,1,0,0.0,0.0,225,0,0,1,0,0,0,1,0,3223-WZWJM
1,0,59,0,0,1,0,0,160,93924,36.414611,-121.6386,1,10,66,1,37.38,1,1,8,1,1,0,1,0,0,0,1,0,89.0,5898.6,0.0,0,2467.0800000000004,8365.68,3,4488,1,66,89.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,36.414611,-121.6386,0,1.11864406779661,0,0.0150883260434679,528,4,0,1,5.5,1,0,1068,0,0,1,0.0,0.0,68,0,0,1,0,1,0,0,0,3224-DFQNQ
1,0,52,0,0,1,1,3,857,94112,37.720498,-122.443119,1,1,65,1,10.11,1,1,26,1,1,1,1,1,1,1,1,0,91.55,5963.95,0.0,0,657.15,6621.099999999999,3,4921,1,65,91.55,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,37.720498,-122.443119,0,1.25,78,0.0153505646425607,1690,8,3,1,5.416666666666667,1,0,1098,0,0,1,0.0,0.0,75,0,0,0,1,1,0,0,0,3227-WLKLI
1,0,40,0,0,0,0,0,857,94129,37.797526,-122.464531,0,0,34,1,5.32,0,1,23,1,0,1,1,1,1,1,1,1,79.95,2727.3,0.0,0,180.88,2908.1800000000003,4,3570,0,34,79.95,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,37.797526,-122.464531,0,0.85,69,0.0293147068529314,782,9,3,1,2.8333333333333335,1,0,959,0,1,0,0.0,0.0,105,0,0,1,0,0,1,0,0,3229-USWAR
1,0,41,0,0,1,0,0,310,95501,40.796621,-124.15428,1,10,45,1,26.01,0,1,29,1,0,1,1,1,1,1,1,1,81.0,3533.6,0.0,0,1170.45,4704.05,3,2934,1,45,81.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,40.796621,-124.15428,0,1.0975609756097562,87,0.0229227982793751,1305,9,3,1,3.75,1,0,972,0,1,0,0.0,0.0,65,0,0,1,0,1,0,0,0,3230-IUALN
1,0,43,0,0,1,1,2,857,94107,37.768881,-122.395521,1,4,71,1,15.73,1,1,17,1,1,1,0,1,0,0,1,1,99.0,7061.65,0.0,0,1116.83,8178.48,3,4305,1,71,99.0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,37.768881,-122.395521,0,1.6511627906976745,17,0.0140193864040273,1207,6,1,1,5.916666666666667,1,0,1188,0,0,1,0.0,0.0,60,0,0,0,1,1,0,0,0,3230-JCNZS
1,1,36,0,0,0,0,0,857,94110,37.750021,-122.415201,0,0,18,1,12.5,1,1,5,0,0,1,1,1,1,1,1,1,82.0,1425.45,0.0,0,225.0,1650.45,1,3306,0,18,82.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,37.750021,-122.415201,0,0.5,15,0.0575256936406047,90,8,3,1,1.5,1,0,984,0,1,0,0.0,0.0,183,0,0,1,0,0,0,1,0,3230-WYKIR
1,1,21,1,0,0,0,0,971,94586,37.587494,-121.862856,0,0,2,1,23.52,0,1,48,0,0,0,1,1,1,1,1,0,70.3,132.4,0.0,0,47.04,179.44,3,4799,0,2,70.3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,37.587494,-121.862856,0,0.0952380952380952,144,0.5309667673716012,96,6,3,1,0.1666666666666666,1,0,843,1,0,0,0.0,0.0,2399,0,1,0,0,0,0,0,1,3234-VKACU
1,1,51,0,0,1,0,0,854,92109,32.787836,-117.232376,1,1,8,1,47.91,0,1,23,1,0,0,0,0,0,0,1,1,74.5,609.9,0.0,0,383.28,993.18,2,3683,1,8,74.5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,32.787836,-117.232368,0,0.1568627450980392,0,0.1221511723233317,184,4,0,1,0.6666666666666666,1,0,894,0,1,0,0.0,0.0,460,0,0,1,0,0,0,1,0,3235-ETOOB
1,0,43,0,0,1,1,1,112,95526,40.372532,-123.525626,1,1,3,0,0.0,0,1,19,0,0,0,1,0,0,0,0,1,31.0,95.05,0.0,20,0.0,115.05,3,5122,1,3,31.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,40.372532,-123.525626,0,0.0697674418604651,0,0.3261441346659653,57,2,0,0,0.25,1,0,372,1,0,0,0.0,0.2104155707522356,1707,1,0,0,0,0,0,0,1,3237-AJGEH
1,0,60,0,0,1,0,0,190,91910,32.636792,-117.054989,1,10,12,1,40.34,0,0,0,0,0,0,0,0,0,0,0,1,20.05,264.55,0.0,0,484.08,748.6300000000001,4,5453,1,12,20.05,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,32.636792,-117.054989,0,0.2,0,0.0757890757890757,0,2,0,0,1.0,1,0,240,1,0,0,0.0,0.0,454,1,0,0,0,0,0,1,0,3239-TPHPZ
1,0,35,0,0,0,0,0,306,92025,33.081478,-117.033814,0,0,16,1,20.65,0,0,0,0,0,0,0,0,0,0,0,0,20.1,296.15,0.0,0,330.4,626.55,3,5052,0,16,20.1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,33.081478,-117.033814,0,0.4571428571428571,0,0.0678710113118352,0,1,0,0,1.3333333333333333,1,0,241,1,0,0,0.0,0.0,315,1,0,0,0,0,0,1,0,3243-ZHOHY
1,0,77,0,1,0,0,0,74,94710,37.872902,-122.303708,0,0,72,1,14.12,1,1,23,1,1,0,1,1,1,0,1,1,110.1,7746.7,44.81,0,1016.64,8718.529999999999,4,5232,0,72,110.1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,37.872902,-122.303708,0,0.935064935064935,46,0.0142125033885396,1656,7,2,1,6.0,1,0,1321,0,0,1,0.0057843985180786,0.0,72,0,0,0,1,1,0,0,0,3244-CQPHU
1,0,27,1,0,0,0,0,56,93312,35.392599,-119.245341,0,0,1,1,23.0,0,1,59,0,0,0,0,0,0,0,1,1,70.25,70.25,0.0,0,23.0,93.25,1,4133,0,1,70.25,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,35.392599,-119.245341,0,0.037037037037037,0,1.0,59,3,0,1,0.0833333333333333,1,0,843,1,0,0,0.0,0.0,4133,0,1,0,0,0,0,0,1,3244-DCJWY
1,1,27,1,0,0,0,0,1023,91784,34.141146,-117.655583,0,0,1,1,42.15,0,0,0,0,0,0,0,0,0,0,0,0,20.2,20.2,0.0,0,42.15,62.349999999999994,3,3586,0,1,20.2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,34.141146,-117.655583,0,0.037037037037037,0,1.0,0,1,0,0,0.0833333333333333,0,1,242,1,0,0,0.0,0.0,3586,1,0,0,0,0,0,0,1,3247-MHJKM
1,1,77,0,1,1,0,0,267,90240,33.956228,-118.120993,0,0,10,1,6.01,1,1,27,0,0,0,0,0,1,0,1,0,85.55,851.75,0.0,0,60.099999999999994,911.85,1,3336,1,10,85.55,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,33.956228,-118.120993,0,0.1298701298701298,27,0.1004402700322864,270,3,1,1,0.8333333333333334,1,0,1026,0,1,0,0.0,0.0,333,0,0,1,0,0,0,1,0,3247-ZVOUO
1,1,28,1,0,0,0,0,258,95619,38.683605,-120.811852,0,0,4,1,42.06,1,1,58,0,1,0,0,0,0,1,1,0,78.45,330.05,0.0,0,168.24,498.29,1,5048,0,4,78.45,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,38.683605,-120.811852,0,0.1428571428571428,58,0.2376912589001666,232,3,1,1,0.3333333333333333,1,0,941,1,0,0,0.0,0.0,1262,0,0,1,0,0,0,0,1,3249-ZPQRG
1,0,31,0,0,1,1,2,298,95758,38.35363,-121.44195,1,7,52,1,7.99,0,1,19,1,0,1,0,1,1,1,1,0,100.3,5244.45,0.0,0,415.48,5659.93,3,4811,1,52,100.3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,38.35363,-121.44195,0,1.6774193548387095,57,0.0191249797404875,988,7,3,1,4.333333333333333,1,0,1203,0,0,1,0.0,0.0,92,0,0,0,1,0,1,0,0,3253-HKOKL
1,1,74,0,1,0,0,0,262,95935,39.381174,-121.21191,0,0,19,1,39.97,1,1,9,0,1,0,0,1,0,0,1,1,88.2,1775.8,0.0,0,759.43,2535.23,1,5683,0,19,88.2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,39.381174,-121.21191,0,0.2567567567567567,9,0.0496677553778578,171,4,1,1,1.5833333333333333,1,0,1058,0,1,0,0.0,0.0,299,0,0,1,0,0,0,1,0,3254-YRILK
1,1,58,0,0,0,1,2,770,90293,33.947305,-118.439841,0,0,18,1,34.07,0,1,28,0,0,0,0,0,0,0,0,1,45.65,747.2,0.0,40,613.26,1400.46,5,4403,0,18,45.65,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,33.947305,-118.439841,0,0.3103448275862069,0,0.0610947537473233,504,2,0,1,1.5,1,0,547,0,1,0,0.0,0.0535331905781584,244,0,1,0,0,0,0,1,0,3255-GRXMG
1,1,71,0,1,1,0,0,386,95947,40.160386,-120.835428,1,1,51,0,0.0,0,1,21,0,1,0,0,0,0,0,1,1,29.45,1459.35,0.0,0,0.0,1459.35,4,6285,1,51,29.45,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,40.160386,-120.835428,0,0.7183098591549296,0,0.0201802172199952,1071,2,0,0,4.25,1,0,353,0,1,0,0.0,0.0,123,1,0,0,0,0,1,0,0,3256-EZDBI
1,1,75,0,1,0,0,0,510,92040,32.909873,-116.906774,0,0,72,1,24.67,1,1,26,1,1,1,1,1,1,0,1,0,113.8,7845.8,0.0,0,1776.2400000000002,9622.04,3,4598,0,72,113.8,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,32.909873,-116.906774,0,0.96,52,0.014504575696551,1872,7,2,1,6.0,1,0,1365,0,0,1,0.0,0.0,63,0,0,0,1,1,0,0,0,3258-SYSWS
1,1,26,1,0,1,1,1,840,95815,38.608405,-121.449942,1,7,72,1,21.29,1,1,52,1,1,1,1,1,1,1,1,1,116.6,8337.45,26.7,0,1532.88,9843.63,3,5227,1,72,116.6,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,38.608405,-121.449942,0,2.769230769230769,156,0.0139850913648657,3744,9,3,1,6.0,1,0,1399,0,0,1,0.0032024180055052,0.0,72,0,0,0,1,1,0,0,0,3258-ZKPAI
1,1,72,0,1,0,0,0,633,91020,34.2112,-118.230625,0,0,57,1,9.1,1,1,16,0,1,1,0,1,1,0,1,1,79.75,4438.2,0.0,0,518.6999999999999,4956.9,4,5371,0,57,79.75,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,34.2112,-118.230625,0,0.7916666666666666,32,0.0179689964399982,912,6,2,1,4.75,1,0,957,0,0,1,0.0,0.0,94,0,0,1,0,0,1,0,0,3259-KNMRR
1,1,38,0,0,1,0,0,145,95226,38.233879,-120.861666,1,3,58,1,22.14,1,1,2,1,1,1,0,1,1,1,0,1,86.1,4890.5,0.0,110,1284.12,6284.62,3,5666,1,58,86.1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,38.233879,-120.861666,0,1.5263157894736843,6,0.0176055618034965,116,7,3,1,4.833333333333333,1,0,1033,0,0,1,0.0,0.0224925876699723,97,0,0,1,0,0,1,0,0,3259-QMXUN
1,0,33,0,0,1,1,2,213,94521,37.971421,-121.971504,0,0,71,1,4.15,1,0,0,0,0,0,0,0,0,0,0,0,25.45,1813.35,0.0,0,294.65000000000003,2108.0,3,4993,1,71,25.45,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,37.971421,-121.971504,0,2.1515151515151514,0,0.0140347974742879,0,1,0,0,5.916666666666667,1,0,305,0,1,0,0.0,0.0,70,1,0,0,0,1,0,0,0,3261-CQXOL
1,0,46,0,0,1,1,1,448,90304,33.936827,-118.359824,1,1,72,1,24.9,1,1,19,1,0,1,1,1,1,1,1,0,84.7,5893.9,0.0,0,1792.8,7686.7,4,6375,1,72,84.7,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,33.936827,-118.359824,0,1.565217391304348,57,0.0143707901389572,1368,8,3,1,6.0,1,0,1016,0,0,1,0.0,0.0,88,0,0,1,0,0,1,0,0,3262-EIDHV
1,0,24,1,0,1,1,1,1072,90602,33.972119,-118.020188,1,10,8,1,31.86,0,1,59,0,1,0,1,0,0,0,0,0,56.3,401.5,0.0,30,254.88,686.38,5,3135,1,8,56.3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,33.972119,-118.020188,0,0.3333333333333333,0,0.1402241594022416,472,2,0,1,0.6666666666666666,1,0,675,0,1,0,0.0,0.074719800747198,391,0,1,0,0,0,0,1,0,3272-VUHPV
1,0,37,0,0,0,0,0,453,93235,36.385818,-119.224243,0,0,68,1,32.99,0,0,0,0,0,0,0,0,0,0,0,0,19.6,1441.65,0.0,0,2243.32,3684.97,4,6161,0,68,19.6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,36.385818,-119.224243,0,1.837837837837838,0,0.013595532896334,0,1,0,0,5.666666666666667,1,0,235,0,1,0,0.0,0.0,90,1,0,0,0,0,1,0,0,3274-NSDWE
1,1,58,0,0,1,1,3,466,93530,36.560498,-117.962461,1,8,28,0,0.0,0,1,52,0,1,1,1,1,1,1,1,1,60.0,1682.05,0.0,0,0.0,1682.05,5,2797,1,28,60.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,36.560498,-117.962461,0,0.4827586206896552,156,0.0356707588953955,1456,7,3,0,2.3333333333333335,1,0,720,0,1,0,0.0,0.0,99,0,1,0,0,0,1,0,0,3275-RHRNE
1,0,23,1,0,0,0,0,987,92592,33.507255,-117.029473,0,0,1,1,32.86,1,1,58,0,0,0,0,0,0,0,1,1,75.05,75.05,0.0,0,32.86,107.91,2,4838,0,1,75.05,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,33.507255,-117.029473,0,0.0434782608695652,0,1.0,58,3,0,1,0.0833333333333333,0,1,900,1,0,0,0.0,0.0,4838,0,0,1,0,0,0,0,1,3276-HDUEG
