Unnamed: 0_demographics,Customer ID,Count_demographics,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Unnamed: 0_location,Location ID,Count_location,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Unnamed: 0,Service ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Unnamed: 0_status,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Unnamed: 0_customerc,LoyaltyID,Senior Citizen_customerc,Partner,Dependents_customerc,Tenure,Phone Service_customerc,Multiple Lines_customerc,Internet Service_customerc,Online Security_customerc,Online Backup_customerc,Device Protection,Tech Support,Streaming TV_customerc,Streaming Movies_customerc,Contract_customerc,Paperless Billing_customerc,Payment Method_customerc,Monthly Charges,Total Charges_customerc,Churn
6586,1929-ZCBHE,1,Male,27,Yes,No,Yes,Yes,1,6586,OFLXWS5689,1,United States,California,Georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,6586,JKFWXXYFQ6257,1,Q3,Yes,7,47,Offer B,No,0.0,No,Yes,DSL,47,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.3,1794.8,0.0,0,0.0,1794.8,6586,GNKXEI8878,1,Q3,3,Stayed,No,0,29,5040,,,6331,466477,No,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,No
5361,1930-BZLHI,1,Male,31,No,No,No,No,0,5361,CIACLZ8441,1,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,-121.759054,5361,OTWOVFLNB9613,1,Q3,No,0,21,,Yes,22.53,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,422.7,0.0,0,473.13,895.8299999999999,5361,VCRRFG7681,1,Q3,5,Stayed,No,0,40,3721,,,4385,545716,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,No
4419,1930-QPBVZ,1,Male,31,No,No,Yes,Yes,2,4419,CVURMP9647,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,4419,NFFVDLZVU4541,1,Q3,Yes,3,68,Offer A,Yes,9.29,No,Yes,Fiber Optic,18,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,95.1,6683.4,0.0,0,631.7199999999999,7315.12,4419,CCLXRI8557,1,Q3,3,Stayed,No,0,38,5748,,,2928,843893,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,6683.4,No
6928,1930-WNXSB,1,Male,38,No,No,Yes,Yes,1,6928,PYEWFT6675,1,United States,California,Covina,91724,"34.08111, -117.853935",34.08111,-117.853935,6928,LTBYZUEZN9464,1,Q3,Yes,1,58,,Yes,47.69,No,Yes,Fiber Optic,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.85,5305.05,0.0,0,2766.02,8071.07,6928,SXJOCG7929,1,Q3,5,Stayed,No,0,36,4879,,,6857,759329,No,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.85,5305.05,No
1074,1932-UEDCX,1,Male,79,No,Yes,Yes,No,0,1074,JMJTKS2569,1,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,1074,OUIETPIFK2823,1,Q3,Yes,6,33,,Yes,44.1,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,3270.25,0.0,0,1455.3,4725.55,1074,KIAJLA3252,1,Q3,4,Stayed,No,0,55,3669,,,6236,466834,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No
3426,1934-MKPXS,1,Male,21,Yes,No,Yes,No,0,3426,SLPVXI9456,1,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624,3426,LECMLTSYP2536,1,Q3,Yes,3,33,,Yes,49.37,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,620.55,0.0,0,1629.2099999999998,2249.76,3426,QKYKJT6856,1,Q3,5,Stayed,No,0,59,3636,,,1392,688557,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,620.55,No
1408,1934-SJVJK,1,Male,35,No,No,No,No,0,1408,STMGVW4945,1,United States,California,Smith River,95567,"41.950683, -124.097094",41.950683,-124.097094,1408,AWFREKZFU1272,1,Q3,No,0,1,Offer E,Yes,40.51,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,20.15,0.0,0,40.51,60.66,1408,OTHLNF6678,1,Q3,2,Churned,Yes,1,70,4103,Price,Long distance charges,1338,522677,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,Yes
5949,1935-IMVBB,1,Male,43,No,No,Yes,No,0,5949,UQGJLA1183,1,United States,California,San Diego,92107,"32.741852, -117.243453",32.741852,-117.243453,5949,GSEBPDCIA4684,1,Q3,Yes,1,56,,Yes,3.79,No,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.7,4952.95,41.66,0,212.24,5123.53,5949,BQXSAW1869,1,Q3,4,Stayed,No,0,49,5955,,,5313,716830,No,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,4952.95,No
4413,1936-CZAKF,1,Male,22,Yes,No,Yes,No,0,4413,PILZWO8694,1,United States,California,Graton,95444,"38.434362, -122.86891",38.434362,-122.86891,4413,WWEHWBHUK1378,1,Q3,Yes,8,49,,No,0.0,No,Yes,Cable,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,49.65,2409.9,0.0,0,0.0,2409.9,4413,INQPQN6125,1,Q3,4,Stayed,No,0,29,4283,,,2919,825065,No,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.65,2409.9,No
6603,1936-UAFEH,1,Female,43,No,No,No,No,0,6603,PTADLC6735,1,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114,6603,PZJTRNWYX6136,1,Q3,No,0,68,,Yes,48.82,Yes,Yes,Fiber Optic,17,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.25,7279.35,0.0,30,3319.76,10629.11,6603,SMDAFJ6371,1,Q3,4,Stayed,No,0,36,5502,,,6355,294395,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,No
3097,1937-OTUKY,1,Female,32,No,No,Yes,No,0,3097,FUQLMO2638,1,United States,California,Seaside,93955,"36.625114, -121.823565",36.625114,-121.823565,3097,DYUZKKTMN9665,1,Q3,Yes,1,72,,Yes,25.48,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,98.2,7015.9,0.0,0,1834.56,8850.46,3097,PGMFZH8817,1,Q3,3,Stayed,No,0,75,4332,,,870,862338,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,No
5945,1941-HOSAM,1,Male,20,Yes,No,Yes,Yes,3,5945,FPKHVH5868,1,United States,California,San Diego,92101,"32.72523, -117.171346",32.72523,-117.171346,5945,ZULTMNNJQ5194,1,Q3,Yes,1,1,,Yes,24.33,No,Yes,Fiber Optic,59,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,90.1,0.0,0,24.33,114.43,5945,VPVDOG7553,1,Q3,3,Joined,No,0,47,4142,,,5307,490259,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,No
4270,1942-OQFRW,1,Male,62,No,No,No,No,0,4270,ORTNAF2657,1,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,4270,PPBMOLAOP1413,1,Q3,No,0,1,Offer E,Yes,13.4,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.0,44.0,0.0,0,13.4,57.4,4270,MHOHDB8576,1,Q3,5,Joined,No,0,61,2785,,,2702,204754,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44,No
5455,1945-XISKS,1,Female,22,Yes,No,Yes,No,0,5455,HGXHWV5127,1,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,5455,LSETBEOUQ4572,1,Q3,Yes,4,67,,Yes,33.01,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1335.2,0.0,0,2211.67,3546.87,5455,MNQWYS2165,1,Q3,4,Stayed,No,0,26,4994,,,4530,565839,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,No
2713,1950-KSVVJ,1,Female,57,No,No,Yes,No,0,2713,IOQRPA1518,1,United States,California,Monterey Park,91754,"34.050322, -118.147037",34.050322,-118.147037,2713,STPZMENAC4747,1,Q3,Yes,1,45,Offer B,Yes,33.54,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,113.3,5032.25,0.0,0,1509.3,6541.55,2713,CCVNFL6416,1,Q3,3,Stayed,No,0,61,4885,,,264,586604,No,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3,5032.25,No
3750,1951-IEYXM,1,Male,57,No,No,Yes,No,0,3750,SCOBIP1863,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,3750,DNMLUYIGZ3237,1,Q3,Yes,1,72,,Yes,34.97,Yes,Yes,Cable,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.6,6441.85,0.0,0,2517.84,8959.69,3750,WBAJJT6574,1,Q3,3,Stayed,No,0,73,4528,,,1902,633802,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,No
6621,1952-DVVSW,1,Female,23,Yes,No,Yes,No,0,6621,NXXKZG4723,1,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,6621,BXEDONNJO5736,1,Q3,Yes,4,10,,Yes,14.04,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,184.4,0.0,0,140.39999999999998,324.79999999999995,6621,ZBBRTV2393,1,Q3,5,Stayed,No,0,77,3509,,,6384,885491,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,No
5338,1955-IBMMB,1,Male,47,No,No,No,No,0,5338,AMKYDV2322,1,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,5338,JZOKEIRZO7894,1,Q3,No,0,59,,Yes,47.17,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.2,1192.3,0.0,0,2783.03,3975.33,5338,VUYZLL8587,1,Q3,4,Stayed,No,0,65,5216,,,4354,533707,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1192.3,No
6952,1956-YIFGE,1,Male,36,No,No,Yes,Yes,3,6952,GGILGA1564,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,6952,YWAVSWHBN2175,1,Q3,Yes,10,22,,Yes,9.05,No,Yes,Fiber Optic,57,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,2090.25,0.0,0,199.1,2289.35,6952,DTZCHL3839,1,Q3,4,Stayed,No,0,64,3274,,,6898,682314,No,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.05,2090.25,No
3639,1958-RNRKS,1,Male,62,No,No,Yes,No,0,3639,IOTMLP2651,1,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,3639,EGKAQTEVP7777,1,Q3,Yes,4,30,,Yes,5.56,Yes,Yes,DSL,8,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49.9,1441.95,0.0,100,166.79999999999998,1708.75,3639,QMPUXL6634,1,Q3,4,Stayed,No,0,45,3712,,,1726,785836,No,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,No
6857,1960-UOTYM,1,Male,61,No,No,Yes,Yes,2,6857,VRCYCH1155,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,6857,UTULIYWUD2236,1,Q3,Yes,5,52,,Yes,16.53,No,Yes,DSL,12,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.2,4016.3,0.0,0,859.5600000000001,4875.860000000001,6857,WUMSMX1679,1,Q3,4,Stayed,No,0,22,4509,,,6742,386777,No,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,No
3807,1960-UYCNN,1,Male,35,No,No,No,No,0,3807,TZFBIS8962,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854,3807,SQJHFQBGG8997,1,Q3,No,0,10,,Yes,26.43,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1021.55,0.0,0,264.3,1285.85,3807,ETXAWU7731,1,Q3,3,Stayed,No,0,23,4810,,,1980,513469,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,No
2428,1963-SVUCV,1,Male,59,No,No,No,No,0,2428,VLXAAO7871,1,United States,California,Flournoy,96029,"39.84784, -122.544556",39.84784,-122.544556,2428,NPYZWMUUC1165,1,Q3,No,0,1,,Yes,28.37,No,Yes,DSL,7,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.3,45.3,0.0,30,28.37,103.67,2428,SSADNR6825,1,Q3,2,Churned,Yes,1,78,5774,Competitor,Competitor offered higher download speeds,6518,140432,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes
2400,1963-VAUKV,1,Female,31,No,No,No,No,0,2400,WZKWEF4811,1,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673,2400,BUFFRMQFL8249,1,Q3,No,0,1,Offer E,Yes,22.12,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0.0,0,22.12,42.52,2400,LIIFKC9833,1,Q3,3,Churned,Yes,1,92,3663,Price,Long distance charges,6388,326186,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,Yes
3773,1964-SVLEA,1,Male,59,No,No,No,No,0,3773,VAXIRH4546,1,United States,California,Upland,91786,"34.105493, -117.660934",34.105493,-117.660934,3773,LBSIVCYBE2227,1,Q3,No,0,20,Offer D,Yes,30.13,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,19.7,415.9,0.0,0,602.6,1018.5,3773,NLHUHU3215,1,Q3,4,Stayed,No,0,80,2860,,,1933,101972,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,No
393,1965-AKTSX,1,Female,65,No,Yes,No,No,0,393,JXWYIN3476,1,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461,393,YFFVRSFYD2197,1,Q3,No,0,14,Offer D,Yes,16.36,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,1101.85,0.0,0,229.04,1330.89,393,ZRKNRK6661,1,Q3,1,Churned,Yes,1,88,5203,Competitor,Competitor made better offer,5906,413003,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes
1876,1965-DDBWU,1,Male,37,No,No,No,No,0,1876,FNCRLL4863,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,1876,NUJHKELVB6963,1,Q3,No,0,16,,Yes,11.96,Yes,Yes,Fiber Optic,18,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.05,1448.6,0.0,0,191.36,1639.96,1876,PTULDF9183,1,Q3,3,Churned,Yes,1,87,5953,Competitor,Competitor made better offer,3726,478259,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,Yes
3434,1970-KKFWL,1,Female,38,No,No,No,No,0,3434,JSNENG2726,1,United States,California,Rescue,95672,"38.724322, -120.991237",38.724322,-120.991237,3434,AQGQSWPDC3318,1,Q3,No,0,35,,Yes,6.52,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.3,797.1,0.0,0,228.2,1025.3,3434,LPDYRI8151,1,Q3,3,Stayed,No,0,78,2416,,,1404,337988,No,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.3,797.1,No
3565,1971-DTCZB,1,Female,52,No,No,Yes,No,0,3565,XHSAVC3836,1,United States,California,Yreka,96097,"41.764869, -122.671316",41.764869,-122.671316,3565,FQAOUTLJW3837,1,Q3,Yes,6,72,,Yes,42.64,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.95,6468.6,0.0,0,3070.08,9538.68,3565,BCFIRH5173,1,Q3,3,Stayed,No,0,54,6091,,,1611,876555,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.95,6468.6,No
6226,1972-XMUWV,1,Female,46,No,No,Yes,No,0,6226,OCBNEO5479,1,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,6226,EFGWGWZWG9435,1,Q3,Yes,7,65,,Yes,10.23,No,Yes,Cable,14,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,59.8,3808.2,0.0,0,664.95,4473.15,6226,GPHPOH1489,1,Q3,5,Stayed,No,0,37,6034,,,5767,602353,No,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,3808.2,No
6319,1976-AZZPJ,1,Male,47,No,No,Yes,No,0,6319,HQIAZA5954,1,United States,California,Concord,94520,"38.013825, -122.039144",38.013825,-122.039144,6319,DJNMVFIMV7464,1,Q3,Yes,3,7,Offer E,No,0.0,No,Yes,DSL,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,34.2,256.6,0.0,0,0.0,256.6,6319,ANKBGE7955,1,Q3,4,Stayed,No,0,32,5100,,,5911,399370,No,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No
364,1976-CFOCS,1,Female,69,No,Yes,Yes,No,0,364,WMWLCL8838,1,United States,California,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314,364,WBMBFFLDH6571,1,Q3,Yes,1,1,,Yes,7.74,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.0,46.0,0.0,0,7.74,53.74,364,DYGQYV9479,1,Q3,1,Churned,Yes,1,67,4531,Competitor,Competitor had better devices,5498,439030,Yes,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46,Yes
422,1977-STDKI,1,Female,72,No,Yes,No,No,0,422,WCTAZL4328,1,United States,California,The Sea Ranch,95497,"38.696659, -123.436861",38.696659,-123.436861,422,XOHBGRMVQ1219,1,Q3,No,0,1,,Yes,20.55,No,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.0,73.0,0.0,0,20.55,93.55,422,HKCRCG9962,1,Q3,1,Churned,Yes,1,76,4116,Competitor,Competitor offered more data,6257,507960,Yes,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73,Yes
472,1980-KXVPM,1,Female,68,No,Yes,No,No,0,472,XYRVCY2892,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,472,OTWBCHJME6516,1,Q3,No,0,3,,Yes,23.82,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.05,256.25,0.0,0,71.46000000000001,327.71000000000004,472,DJSIDE6772,1,Q3,1,Churned,Yes,1,83,3553,Competitor,Competitor had better devices,7008,250380,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,Yes
2167,1981-INRFU,1,Female,44,No,No,No,No,0,2167,MWHNNP7822,1,United States,California,San Diego,92109,"32.787836, -117.232356",32.787836,-117.232376,2167,TYGXKBGTN3766,1,Q3,No,0,2,,Yes,8.32,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,164.5,0.0,0,16.64,181.14,2167,QJVUKZ6572,1,Q3,3,Churned,Yes,1,91,5172,Competitor,Competitor made better offer,5246,291331,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,Yes
2886,1982-FEBTD,1,Female,27,Yes,No,Yes,Yes,2,2886,CKVSBE3881,1,United States,California,Newport Beach,92660,"33.634626, -117.874882",33.634626,-117.874882,2886,XOZXUYTUE3555,1,Q3,Yes,1,23,,Yes,25.54,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.6,514.75,0.0,0,587.42,1102.17,2886,BIIJOF3978,1,Q3,5,Stayed,No,0,78,5939,,,553,783830,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.6,514.75,No
2271,1984-FCOWB,1,Female,21,Yes,No,Yes,No,0,2271,HOKLJF7883,1,United States,California,Templeton,93465,"35.536115, -120.739231",35.536115,-120.739231,2271,ZARTDDNXI3365,1,Q3,Yes,1,70,Offer A,Yes,41.88,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,109.5,7674.55,0.0,150,2931.6000000000004,10756.15,2271,ORHCNS8992,1,Q3,2,Churned,Yes,1,91,4191,Attitude,Attitude of service provider,5697,996896,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,Yes
2697,1984-GPTEH,1,Female,47,No,No,No,No,0,2697,SUESIV2733,1,United States,California,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548,2697,UNFCXAXKP5974,1,Q3,No,0,29,,Yes,4.53,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.15,702.0,0.0,0,131.37,833.37,2697,UUVDCW9779,1,Q3,4,Stayed,No,0,46,5491,,,234,495136,No,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702,No
4337,1985-MBRYP,1,Female,44,No,No,No,No,0,4337,VTZOBF9515,1,United States,California,Arnold,95223,"38.32153, -120.236358",38.32153,-120.236358,4337,KDQIOSNUO7236,1,Q3,No,0,43,Offer B,Yes,6.71,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.65,779.25,0.0,0,288.53,1067.78,4337,HWSWSF4951,1,Q3,3,Stayed,No,0,41,3678,,,2803,541008,No,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.65,779.25,No
910,1986-PHGZF,1,Male,73,No,Yes,No,No,0,910,MFZBSQ3883,1,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718,910,QDFADNYFB6969,1,Q3,No,0,18,Offer D,Yes,47.34,Yes,Yes,DSL,7,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,58.4,964.9,0.0,0,852.1200000000001,1817.02,910,XFNPVG3552,1,Q3,4,Stayed,No,0,54,2812,,,4680,389488,Yes,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,No
5736,1987-AUELQ,1,Female,46,No,No,Yes,No,0,5736,NQWIIF6334,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,5736,LUYCMJRNY9868,1,Q3,No,0,71,,Yes,44.84,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.05,1873.7,0.0,0,3183.6400000000003,5057.34,5736,PBRDCT3956,1,Q3,5,Stayed,No,0,52,6334,,,4972,848603,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,No
64,1989-PRJHP,1,Male,75,No,Yes,Yes,No,0,64,GGTSHI2182,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,64,QKTMJAYQY1538,1,Q3,Yes,1,27,,Yes,10.6,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.95,0.0,0,286.2,2180.15,64,GHJKRV8367,1,Q3,1,Churned,Yes,1,65,2377,Competitor,Competitor had better devices,1001,576568,Yes,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes
4882,1991-VOPLL,1,Female,45,No,No,No,No,0,4882,KJCMQV8521,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,4882,USRWNGLBQ8772,1,Q3,No,0,9,Offer E,Yes,31.28,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,157.65,0.0,0,281.52,439.17,4882,NAMXFQ6148,1,Q3,4,Stayed,No,0,61,3248,,,3645,156667,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,157.65,No
